Hidden Channels: 8, Layers: 2, Epoch: 001, Loss: 1.9429, Val: 0.1020, Test: 0.1110
Hidden Channels: 8, Layers: 2, Epoch: 097, Loss: 0.9608, Val: 0.8020, Test: 0.8170
Hidden Channels: 8, Layers: 2, Epoch: 098, Loss: 0.9822, Val: 0.8020, Test: 0.8110
Hidden Channels: 8, Layers: 2, Epoch: 099, Loss: 0.9560, Val: 0.8040, Test: 0.8110
Hidden Channels: 8, Layers: 2, Epoch: 100, Loss: 1.0030, Val: 0.8060, Test: 0.8120
Hidden Channels: 8, Layers: 2, Epoch: 101, Loss: 0.9196, Val: 0.8080, Test: 0.8140
Hidden Channels: 8, Layers: 2, Epoch: 102, Loss: 0.9495, Val: 0.8120, Test: 0.8120
Hidden Channels: 8, Layers: 2, Epoch: 103, Loss: 0.9357, Val: 0.8120, Test: 0.8130
Hidden Channels: 8, Layers: 2, Epoch: 104, Loss: 0.9267, Val: 0.8140, Test: 0.8110
Hidden Channels: 8, Layers: 2, Epoch: 105, Loss: 0.8944, Val: 0.8180, Test: 0.8150
Hidden Channels: 8, Layers: 2, Epoch: 106, Loss: 0.9716, Val: 0.8220, Test: 0.8160
Hidden Channels: 8, Layers: 2, Epoch: 107, Loss: 0.9991, Val: 0.8160, Test: 0.8180
Hidden Channels: 8, Layers: 2, Epoch: 108, Loss: 0.9381, Val: 0.8160, Test: 0.8170
Hidden Channels: 8, Layers: 2, Epoch: 109, Loss: 0.8943, Val: 0.8140, Test: 0.8140
Hidden Channels: 8, Layers: 2, Epoch: 110, Loss: 0.9356, Val: 0.8080, Test: 0.8120
Hidden Channels: 8, Layers: 2, Epoch: 111, Loss: 0.7957, Val: 0.8100, Test: 0.8130
Hidden Channels: 8, Layers: 2, Epoch: 112, Loss: 0.8801, Val: 0.8060, Test: 0.8130
Hidden Channels: 8, Layers: 2, Epoch: 113, Loss: 0.8878, Val: 0.8000, Test: 0.8080
Hidden Channels: 8, Layers: 2, Epoch: 114, Loss: 0.9937, Val: 0.8000, Test: 0.8050
Hidden Channels: 8, Layers: 2, Epoch: 115, Loss: 0.8817, Val: 0.7960, Test: 0.8070
Hidden Channels: 8, Layers: 2, Epoch: 116, Loss: 0.9055, Val: 0.7940, Test: 0.8070
Hidden Channels: 8, Layers: 2, Epoch: 117, Loss: 0.9004, Val: 0.8020, Test: 0.8100
Hidden Channels: 8, Layers: 2, Epoch: 118, Loss: 0.8877, Val: 0.8060, Test: 0.8120
Hidden Channels: 8, Layers: 2, Epoch: 119, Loss: 0.8377, Val: 0.8060, Test: 0.8100
Hidden Channels: 8, Layers: 2, Epoch: 120, Loss: 0.7966, Val: 0.8080, Test: 0.8120
Hidden Channels: 8, Layers: 2, Epoch: 121, Loss: 0.9326, Val: 0.8100, Test: 0.8120
Hidden Channels: 8, Layers: 2, Epoch: 122, Loss: 0.7742, Val: 0.8120, Test: 0.8120
Hidden Channels: 8, Layers: 2, Epoch: 123, Loss: 0.8906, Val: 0.8140, Test: 0.8150
Hidden Channels: 8, Layers: 2, Epoch: 124, Loss: 0.8895, Val: 0.8100, Test: 0.8170
Hidden Channels: 8, Layers: 2, Epoch: 125, Loss: 0.8731, Val: 0.8120, Test: 0.8190
Hidden Channels: 8, Layers: 2, Epoch: 126, Loss: 0.8901, Val: 0.8100, Test: 0.8200
Hidden Channels: 8, Layers: 2, Epoch: 127, Loss: 0.8006, Val: 0.8100, Test: 0.8240
Hidden Channels: 8, Layers: 2, Epoch: 128, Loss: 0.9051, Val: 0.8160, Test: 0.8230
Hidden Channels: 8, Layers: 2, Epoch: 129, Loss: 0.7292, Val: 0.8160, Test: 0.8250
Hidden Channels: 8, Layers: 2, Epoch: 130, Loss: 0.8278, Val: 0.8160, Test: 0.8270
Hidden Channels: 8, Layers: 2, Epoch: 131, Loss: 0.8923, Val: 0.8180, Test: 0.8260
Hidden Channels: 8, Layers: 2, Epoch: 132, Loss: 0.8798, Val: 0.8160, Test: 0.8240
Hidden Channels: 8, Layers: 2, Epoch: 133, Loss: 0.9073, Val: 0.8180, Test: 0.8270
Hidden Channels: 8, Layers: 2, Epoch: 134, Loss: 0.7773, Val: 0.8160, Test: 0.8250
Hidden Channels: 8, Layers: 2, Epoch: 135, Loss: 0.8674, Val: 0.8140, Test: 0.8230
Hidden Channels: 8, Layers: 2, Epoch: 136, Loss: 0.9458, Val: 0.8120, Test: 0.8220
Hidden Channels: 8, Layers: 2, Epoch: 137, Loss: 0.8194, Val: 0.8120, Test: 0.8190
Hidden Channels: 8, Layers: 2, Epoch: 138, Loss: 0.8327, Val: 0.8080, Test: 0.8170
Hidden Channels: 8, Layers: 2, Epoch: 139, Loss: 0.7586, Val: 0.8040, Test: 0.8150
Hidden Channels: 8, Layers: 2, Epoch: 140, Loss: 0.8025, Val: 0.8040, Test: 0.8170
Hidden Channels: 8, Layers: 2, Epoch: 141, Loss: 0.7508, Val: 0.8040, Test: 0.8170
Hidden Channels: 8, Layers: 2, Epoch: 142, Loss: 0.7693, Val: 0.8020, Test: 0.8170
Hidden Channels: 8, Layers: 2, Epoch: 143, Loss: 0.8604, Val: 0.8020, Test: 0.8140
Hidden Channels: 8, Layers: 2, Epoch: 144, Loss: 0.7995, Val: 0.7980, Test: 0.8170
Hidden Channels: 8, Layers: 2, Epoch: 145, Loss: 0.7974, Val: 0.8000, Test: 0.8140
Hidden Channels: 8, Layers: 2, Epoch: 146, Loss: 0.7873, Val: 0.7980, Test: 0.8140
Hidden Channels: 8, Layers: 2, Epoch: 147, Loss: 0.8393, Val: 0.8000, Test: 0.8110
Hidden Channels: 8, Layers: 2, Epoch: 148, Loss: 0.8095, Val: 0.8000, Test: 0.8140
Hidden Channels: 8, Layers: 2, Epoch: 149, Loss: 0.7724, Val: 0.8020, Test: 0.8150
Hidden Channels: 8, Layers: 2, Epoch: 150, Loss: 0.7797, Val: 0.8020, Test: 0.8160
Hidden Channels: 8, Layers: 2, Epoch: 151, Loss: 0.7411, Val: 0.8100, Test: 0.8170
Hidden Channels: 8, Layers: 2, Epoch: 152, Loss: 0.7583, Val: 0.8120, Test: 0.8230
Hidden Channels: 8, Layers: 2, Epoch: 153, Loss: 0.8464, Val: 0.8120, Test: 0.8240
Hidden Channels: 8, Layers: 2, Epoch: 154, Loss: 0.7683, Val: 0.8120, Test: 0.8240
Hidden Channels: 8, Layers: 2, Epoch: 155, Loss: 0.8245, Val: 0.8100, Test: 0.8240
Hidden Channels: 8, Layers: 2, Epoch: 156, Loss: 0.8354, Val: 0.8140, Test: 0.8230
Hidden Channels: 8, Layers: 2, Epoch: 157, Loss: 0.7488, Val: 0.8100, Test: 0.8210
Hidden Channels: 8, Layers: 2, Epoch: 158, Loss: 0.8056, Val: 0.8100, Test: 0.8220
Hidden Channels: 8, Layers: 2, Epoch: 159, Loss: 0.8158, Val: 0.8060, Test: 0.8200
Hidden Channels: 8, Layers: 2, Epoch: 160, Loss: 0.7985, Val: 0.8040, Test: 0.8180
Hidden Channels: 8, Layers: 2, Epoch: 161, Loss: 0.7545, Val: 0.8020, Test: 0.8170
Hidden Channels: 8, Layers: 2, Epoch: 162, Loss: 0.7514, Val: 0.8020, Test: 0.8120
Hidden Channels: 8, Layers: 2, Epoch: 163, Loss: 0.8383, Val: 0.8020, Test: 0.8070
Hidden Channels: 8, Layers: 2, Epoch: 164, Loss: 0.8141, Val: 0.8060, Test: 0.8100
Hidden Channels: 8, Layers: 2, Epoch: 165, Loss: 0.8056, Val: 0.8080, Test: 0.8100
Hidden Channels: 8, Layers: 2, Epoch: 166, Loss: 0.7661, Val: 0.8060, Test: 0.8120
Hidden Channels: 8, Layers: 2, Epoch: 167, Loss: 0.6654, Val: 0.8040, Test: 0.8180
Hidden Channels: 8, Layers: 2, Epoch: 168, Loss: 0.8338, Val: 0.8040, Test: 0.8190
Hidden Channels: 8, Layers: 2, Epoch: 169, Loss: 0.6706, Val: 0.8000, Test: 0.8210
Hidden Channels: 8, Layers: 2, Epoch: 170, Loss: 0.6694, Val: 0.8000, Test: 0.8210
Hidden Channels: 8, Layers: 2, Epoch: 171, Loss: 0.6692, Val: 0.8000, Test: 0.8200
Hidden Channels: 8, Layers: 2, Epoch: 172, Loss: 0.8085, Val: 0.8040, Test: 0.8200
Hidden Channels: 8, Layers: 2, Epoch: 173, Loss: 0.7514, Val: 0.8080, Test: 0.8230
Hidden Channels: 8, Layers: 2, Epoch: 174, Loss: 0.7593, Val: 0.8060, Test: 0.8270
Hidden Channels: 8, Layers: 2, Epoch: 175, Loss: 0.7008, Val: 0.8100, Test: 0.8270
Hidden Channels: 8, Layers: 2, Epoch: 176, Loss: 0.6970, Val: 0.8140, Test: 0.8270
Hidden Channels: 8, Layers: 2, Epoch: 177, Loss: 0.6727, Val: 0.8120, Test: 0.8220
Hidden Channels: 8, Layers: 2, Epoch: 178, Loss: 0.7273, Val: 0.8100, Test: 0.8220
Hidden Channels: 8, Layers: 2, Epoch: 179, Loss: 0.5938, Val: 0.8080, Test: 0.8190
Hidden Channels: 8, Layers: 2, Epoch: 180, Loss: 0.6619, Val: 0.8060, Test: 0.8160
Hidden Channels: 8, Layers: 2, Epoch: 181, Loss: 0.6692, Val: 0.8060, Test: 0.8140
Hidden Channels: 8, Layers: 2, Epoch: 182, Loss: 0.6970, Val: 0.8060, Test: 0.8100
Hidden Channels: 8, Layers: 2, Epoch: 183, Loss: 0.7452, Val: 0.8060, Test: 0.8030
Hidden Channels: 8, Layers: 2, Epoch: 184, Loss: 0.7124, Val: 0.8040, Test: 0.8020
Hidden Channels: 8, Layers: 2, Epoch: 185, Loss: 0.7366, Val: 0.8060, Test: 0.8030
Hidden Channels: 8, Layers: 2, Epoch: 186, Loss: 0.7022, Val: 0.8080, Test: 0.8070
Hidden Channels: 8, Layers: 2, Epoch: 187, Loss: 0.7382, Val: 0.8040, Test: 0.8100
Hidden Channels: 8, Layers: 2, Epoch: 188, Loss: 0.7046, Val: 0.8040, Test: 0.8180
Hidden Channels: 8, Layers: 2, Epoch: 189, Loss: 0.7198, Val: 0.8060, Test: 0.8240
Hidden Channels: 8, Layers: 2, Epoch: 190, Loss: 0.8168, Val: 0.8020, Test: 0.8260
Hidden Channels: 8, Layers: 2, Epoch: 191, Loss: 0.7226, Val: 0.8020, Test: 0.8290
Hidden Channels: 8, Layers: 2, Epoch: 192, Loss: 0.7070, Val: 0.8040, Test: 0.8270
Hidden Channels: 8, Layers: 2, Epoch: 193, Loss: 0.7979, Val: 0.8060, Test: 0.8270
Hidden Channels: 8, Layers: 2, Epoch: 194, Loss: 0.6745, Val: 0.8080, Test: 0.8280
Hidden Channels: 8, Layers: 2, Epoch: 195, Loss: 0.6004, Val: 0.8040, Test: 0.8210
Hidden Channels: 8, Layers: 2, Epoch: 196, Loss: 0.6419, Val: 0.8040, Test: 0.8190
Hidden Channels: 8, Layers: 2, Epoch: 197, Loss: 0.6160, Val: 0.8040, Test: 0.8150
Hidden Channels: 8, Layers: 2, Epoch: 198, Loss: 0.7157, Val: 0.7940, Test: 0.8130
Hidden Channels: 8, Layers: 2, Epoch: 199, Loss: 0.6864, Val: 0.7920, Test: 0.8110
Hidden Channels: 8, Layers: 2, Epoch: 200, Loss: 0.7410, Val: 0.7920, Test: 0.8090

Final Test Accuracy (Best Val Model) - Hidden Channels: 8, Layers: 2: 0.8090, Time: 19.84 seconds
Hidden Channels: 8, Layers: 3, Epoch: 001, Loss: 1.9456, Val: 0.3160, Test: 0.3200
Hidden Channels: 8, Layers: 3, Epoch: 002, Loss: 1.9427, Val: 0.3480, Test: 0.3490
Hidden Channels: 8, Layers: 3, Epoch: 003, Loss: 1.9338, Val: 0.4360, Test: 0.4380
Hidden Channels: 8, Layers: 3, Epoch: 004, Loss: 1.9403, Val: 0.5080, Test: 0.5110
Hidden Channels: 8, Layers: 3, Epoch: 005, Loss: 1.9251, Val: 0.3820, Test: 0.3610
Hidden Channels: 8, Layers: 3, Epoch: 006, Loss: 1.9167, Val: 0.4240, Test: 0.4030
Hidden Channels: 8, Layers: 3, Epoch: 007, Loss: 1.9207, Val: 0.4840, Test: 0.4620
Hidden Channels: 8, Layers: 3, Epoch: 008, Loss: 1.9019, Val: 0.4980, Test: 0.5010
Hidden Channels: 8, Layers: 3, Epoch: 009, Loss: 1.9152, Val: 0.5420, Test: 0.5440
Hidden Channels: 8, Layers: 3, Epoch: 010, Loss: 1.8894, Val: 0.5900, Test: 0.5720
Hidden Channels: 8, Layers: 3, Epoch: 011, Loss: 1.8903, Val: 0.6340, Test: 0.6230
Hidden Channels: 8, Layers: 3, Epoch: 012, Loss: 1.8759, Val: 0.5400, Test: 0.5390
Hidden Channels: 8, Layers: 3, Epoch: 013, Loss: 1.8737, Val: 0.4660, Test: 0.4760
Hidden Channels: 8, Layers: 3, Epoch: 014, Loss: 1.8458, Val: 0.4660, Test: 0.4660
Hidden Channels: 8, Layers: 3, Epoch: 015, Loss: 1.8355, Val: 0.5060, Test: 0.5020
Hidden Channels: 8, Layers: 3, Epoch: 016, Loss: 1.8304, Val: 0.5460, Test: 0.5440
Hidden Channels: 8, Layers: 3, Epoch: 017, Loss: 1.7964, Val: 0.6240, Test: 0.6420
Hidden Channels: 8, Layers: 3, Epoch: 018, Loss: 1.8043, Val: 0.7080, Test: 0.7310
Hidden Channels: 8, Layers: 3, Epoch: 019, Loss: 1.7744, Val: 0.7640, Test: 0.7690
Hidden Channels: 8, Layers: 3, Epoch: 020, Loss: 1.7461, Val: 0.7920, Test: 0.7990
Hidden Channels: 8, Layers: 3, Epoch: 021, Loss: 1.7233, Val: 0.7920, Test: 0.8010
Hidden Channels: 8, Layers: 3, Epoch: 022, Loss: 1.7013, Val: 0.7940, Test: 0.8000
Hidden Channels: 8, Layers: 3, Epoch: 023, Loss: 1.6838, Val: 0.7900, Test: 0.7990
Hidden Channels: 8, Layers: 3, Epoch: 024, Loss: 1.6458, Val: 0.7900, Test: 0.8110
Hidden Channels: 8, Layers: 3, Epoch: 025, Loss: 1.5971, Val: 0.7960, Test: 0.8110
Hidden Channels: 8, Layers: 3, Epoch: 026, Loss: 1.6033, Val: 0.7940, Test: 0.8130
Hidden Channels: 8, Layers: 3, Epoch: 027, Loss: 1.6126, Val: 0.8020, Test: 0.8110
Hidden Channels: 8, Layers: 3, Epoch: 028, Loss: 1.5799, Val: 0.8140, Test: 0.8090
Hidden Channels: 8, Layers: 3, Epoch: 029, Loss: 1.5211, Val: 0.8060, Test: 0.7810
Hidden Channels: 8, Layers: 3, Epoch: 030, Loss: 1.4601, Val: 0.7820, Test: 0.7550
Hidden Channels: 8, Layers: 3, Epoch: 031, Loss: 1.4236, Val: 0.7280, Test: 0.7220
Hidden Channels: 8, Layers: 3, Epoch: 032, Loss: 1.3287, Val: 0.7200, Test: 0.7100
Hidden Channels: 8, Layers: 3, Epoch: 033, Loss: 1.3481, Val: 0.7120, Test: 0.6980
Hidden Channels: 8, Layers: 3, Epoch: 034, Loss: 1.2853, Val: 0.7000, Test: 0.6810
Hidden Channels: 8, Layers: 3, Epoch: 035, Loss: 1.2643, Val: 0.7020, Test: 0.6870
Hidden Channels: 8, Layers: 3, Epoch: 036, Loss: 1.2585, Val: 0.7140, Test: 0.7200
Hidden Channels: 8, Layers: 3, Epoch: 037, Loss: 1.1935, Val: 0.7220, Test: 0.7350
Hidden Channels: 8, Layers: 3, Epoch: 038, Loss: 1.2496, Val: 0.7520, Test: 0.7500
Hidden Channels: 8, Layers: 3, Epoch: 039, Loss: 1.1518, Val: 0.7820, Test: 0.7710
Hidden Channels: 8, Layers: 3, Epoch: 040, Loss: 1.0876, Val: 0.7980, Test: 0.7990
Hidden Channels: 8, Layers: 3, Epoch: 041, Loss: 1.0257, Val: 0.7980, Test: 0.8080
Hidden Channels: 8, Layers: 3, Epoch: 042, Loss: 1.1083, Val: 0.7820, Test: 0.7930
Hidden Channels: 8, Layers: 3, Epoch: 043, Loss: 1.0027, Val: 0.7840, Test: 0.7850
Hidden Channels: 8, Layers: 3, Epoch: 044, Loss: 0.9651, Val: 0.7920, Test: 0.7860
Hidden Channels: 8, Layers: 3, Epoch: 045, Loss: 0.9860, Val: 0.7940, Test: 0.7820
Hidden Channels: 8, Layers: 3, Epoch: 046, Loss: 0.9806, Val: 0.7920, Test: 0.7880
Hidden Channels: 8, Layers: 3, Epoch: 047, Loss: 1.0227, Val: 0.7960, Test: 0.7940
Hidden Channels: 8, Layers: 3, Epoch: 048, Loss: 0.8998, Val: 0.7900, Test: 0.7840
Hidden Channels: 8, Layers: 3, Epoch: 049, Loss: 0.8605, Val: 0.7880, Test: 0.7760
Hidden Channels: 8, Layers: 3, Epoch: 050, Loss: 0.8447, Val: 0.7920, Test: 0.7820
Hidden Channels: 8, Layers: 3, Epoch: 051, Loss: 0.7432, Val: 0.7880, Test: 0.7850
Hidden Channels: 8, Layers: 3, Epoch: 052, Loss: 0.8470, Val: 0.7960, Test: 0.7930
Hidden Channels: 8, Layers: 3, Epoch: 053, Loss: 0.8431, Val: 0.8060, Test: 0.8020
Hidden Channels: 8, Layers: 3, Epoch: 054, Loss: 0.8820, Val: 0.8060, Test: 0.8080
Hidden Channels: 8, Layers: 3, Epoch: 055, Loss: 0.8282, Val: 0.8060, Test: 0.8100
Hidden Channels: 8, Layers: 3, Epoch: 056, Loss: 0.7229, Val: 0.8040, Test: 0.8080
Hidden Channels: 8, Layers: 3, Epoch: 057, Loss: 0.7104, Val: 0.8020, Test: 0.8000
